VERKOOPPUNT;LON;LAT;GEBIED;VKP_BEGIN;VKP_EIND;GEB_BEGIN;GEB_EIND;VKP_DOMEIN;GEB_DOMEIN;VKP_OMS;GEBR_DOEL_GEB
2256;4.297943082;52.072493535;T30;01/05/2010;NULL;01/09/2015;NULL;518;518;'JACOBASTR 13 (4289)';BETAALDP
2256;4.298566754;52.0719425;T30;01/05/2010;NULL;01/09/2015;NULL;518;518;'S GRAVENZANDELAAN 49 (4283)';BETAALDP
2256;4.299099269;52.071513505;T30;01/05/2010;NULL;01/09/2015;NULL;518;518;'WATERINGSESTR 23 (4309)';BETAALDP
2256;4.296061837;52.070967705;T30;01/05/2010;NULL;01/09/2015;NULL;518;518;'ROZENBURGSTR 165 (4293)';BETAALDP
2256;4.296754228;52.071083276;T30;01/05/2010;NULL;01/09/2015;NULL;518;518;'S GRAVENZANDELAAN 162 (4286)';BETAALDP
2256;4.298955446;52.07279267;T30;01/05/2010;NULL;01/09/2015;NULL;518;518;'ZOUTKEETSINGEL 106 (4310)';BETAALDP
2256;4.296296139;52.070405201;T30;01/05/2010;NULL;01/09/2015;NULL;518;518;'WATERINGSESTR 175 (4296)';BETAALDP
2256;4.296303317;52.07156986;T30;01/05/2010;NULL;01/09/2015;NULL;518;518;'HILLEGONDASTR 22 (4287)';BETAALDP
2256;4.292845631;52.071149101;T30;01/05/2010;NULL;01/09/2015;NULL;518;518;'MONSTERSESTR 96 (4306)';BETAALDP
2256;4.292758282;52.072635282;T30;01/05/2010;NULL;01/09/2015;NULL;518;518;'ROZENBURGSTR 4 (4367)';BETAALDP
2256;4.294331366;52.070167783;T30;01/05/2010;NULL;01/09/2015;NULL;518;518;'S GRAVENZANDELAAN 268 (4300)';BETAALDP
2256;4.294384097;52.072718742;T30;01/05/2010;NULL;01/09/2015;NULL;518;518;'V GOGHSTR 83 (4284)';BETAALDP
2257;4.392594927;52.053839664;T16A;01/11/2017;NULL;18/09/2015;NULL;518;518;'WINDJAMMERSINGEL  (5375)';BETAALDP
2257;4.386543422;52.053482558;T16A;10/01/2008;NULL;18/09/2015;NULL;518;518;'BRIGANTIJNLAAN 205 (5296)';BETAALDP
2257;4.38869036;52.0545363;T16A;10/01/2008;NULL;18/09/2015;NULL;518;518;'BRIGANTIJNLAAN 205 (5346)';BETAALDP
2257;4.388531933;52.052096322;T16A;01/11/2017;NULL;18/09/2015;NULL;518;518;'FLUITSCHIPLAAN 285 (5368)';BETAALDP
2257;4.390588681;52.053746958;T16A;12/07/2017;NULL;18/09/2015;NULL;518;518;'WINDJAMMERSINGEL  (5376)';BETAALDP
2257;4.386651959;52.051701;T16A;11/01/2017;NULL;18/09/2015;NULL;518;518;'KIEKENDIEFSTR  (5377)';BETAALDP
2257;4.390076121;52.051710578;T16A;01/11/2017;NULL;18/09/2015;NULL;518;518;'FREGATSINGEL  (5370)';BETAALDP
2258;4.262485817;52.060737351;T19A;01/07/2013;NULL;01/05/2016;NULL;518;518;'LEYWEG 22 (4706)';BETAALDP
2258;4.268156996;52.055664964;T19A;28/06/2013;NULL;01/05/2016;NULL;518;518;'LEYWEG 454 (4753)';BETAALDP
2258;4.257336954;52.060399993;T19A;03/10/2016;NULL;01/05/2016;NULL;518;518;'S BIKOSTR 19 (5360)';BETAALDP
2258;4.260925111;52.057119476;T19A;03/10/2016;NULL;01/05/2016;NULL;518;518;'A SCHWEITZERLAAN 1 (5348)';BETAALDP
2258;4.266799154;52.056842984;T19A;01/07/2013;NULL;01/05/2016;NULL;518;518;'LEYWEG 332 (4709)';BETAALDP
2258;4.259454869;52.061184608;T19A;03/10/2016;NULL;01/05/2016;NULL;518;518;'M KLOMPESTR 27 (5355)';BETAALDP
2258;4.256187218;52.060503674;T19A;03/10/2016;NULL;01/05/2016;NULL;518;518;'J PALACHSTR 38 (5365)';BETAALDP
2258;4.262620918;52.058546367;T19A;03/10/2016;NULL;01/05/2016;NULL;518;518;'M L KINGLAAN 22 (5356)';BETAALDP
2258;4.264698334;52.058214334;T19A;01/07/2013;NULL;01/05/2016;NULL;518;518;'LEYWEG 208 (4751)';BETAALDP
2258;4.257083036;52.059571367;T19A;03/10/2016;NULL;01/05/2016;NULL;518;518;'A SCHWEITZERLAAN 253 (5363)';BETAALDP
2258;4.259667744;52.05830821;T19A;03/10/2016;NULL;01/05/2016;NULL;518;518;'A SCHWEITZERLAAN 43 (5349)';BETAALDP
2258;4.261113707;52.059932318;T19A;03/10/2016;NULL;01/05/2016;NULL;518;518;'LN VD MENSENRECHTEN 79 (5353)';BETAALDP
2258;4.265765349;52.057690059;T19A;01/07/2013;NULL;01/05/2016;NULL;518;518;'LEYWEG 2562 (4707)';BETAALDP
2258;4.269996458;52.054173978;T19A;01/07/2013;NULL;01/05/2016;NULL;518;518;'LEYWEG 574 (4708)';BETAALDP
2258;4.268584085;52.054964721;T19A;28/06/2013;NULL;01/05/2016;NULL;518;518;'LEYWEG 510 (4752)';BETAALDP
2258;4.263258373;52.059576808;T19A;01/09/2015;NULL;01/05/2016;NULL;518;518;'LEYWEG 61 (5328)';BETAALDP
2258;4.262598154;52.057410125;T19A;03/10/2016;NULL;01/05/2016;NULL;518;518;'ESCAMPLAAN 959 (5364)';BETAALDP
2258;4.263468433;52.059725555;T19A;01/07/2013;NULL;01/05/2016;NULL;518;518;'LEYWEG 84 (4705)';BETAALDP
2258;4.259230453;52.06022977;T19A;03/10/2016;NULL;01/05/2016;NULL;518;518;'S ALLENDESTR 53 (5359)';BETAALDP
2258;4.26123488;52.061765451;T19A;01/07/2013;NULL;01/05/2016;NULL;518;518;'VOLENDAMLAAN 1158 (4733)';BETAALDP
2259;4.306720562;52.0589997;T32H;01/07/2012;NULL;08/07/2016;NULL;518;518;'FRUITWEG 20 (4542)';BETAALDP
2259;4.300929396;52.058578957;T32H;27/08/1997;NULL;08/07/2016;NULL;518;518;'L MAZIRELLAAN  (3021)';BETAALDP
2259;4.303662021;52.056991191;T32H;01/07/2012;NULL;08/07/2016;NULL;518;518;'FRUITWEG 268 (4545)';BETAALDP
2259;4.304470903;52.060329029;T32H;01/07/2012;NULL;08/07/2016;NULL;518;518;'RADARSTR 2 (4550)';BETAALDP
2259;4.307165417;52.059773479;T32H;01/07/2012;NULL;08/07/2016;NULL;518;518;'FRUITWEG  (4540)';BETAALDP
2259;4.302954058;52.057654357;T32H;01/07/2012;NULL;08/07/2016;NULL;518;518;'TELEVISIESTR 2 (4546)';BETAALDP
2259;4.302161229;52.059140594;T32H;02/09/2009;NULL;08/07/2016;NULL;518;518;'RADARSTR  (4222)';BETAALDP
2259;4.305855513;52.058970054;T32H;01/07/2012;NULL;08/07/2016;NULL;518;518;'FRUITWEG 17 (4538)';BETAALDP
2259;4.305465403;52.058038715;T32H;01/07/2012;NULL;08/07/2016;NULL;518;518;'FRUITWEG 232 (4544)';BETAALDP
2259;4.308475166;52.060335431;T32H;01/07/2012;NULL;08/07/2016;NULL;518;518;'FRUITWEG 6 (4541)';BETAALDP
2259;4.308133262;52.060639517;T32H;02/09/2009;NULL;08/07/2016;NULL;518;518;'FRUITWEG  (4207)';BETAALDP
2259;4.303837652;52.057483602;T32H;01/07/2012;NULL;08/07/2016;NULL;518;518;'FRUITWEG 2 (4539)';BETAALDP
2259;4.303163814;52.05830231;T32H;01/07/2012;NULL;08/07/2016;NULL;518;518;'TELEVISIESTR  (4547)';BETAALDP
2259;4.304489717;52.058776744;T32H;01/07/2012;NULL;08/07/2016;NULL;518;518;'TELEXSTR 3 (4552)';BETAALDP
2260;4.369637942;52.042200263;T16;10/01/2008;NULL;01/09/2015;NULL;518;518;'STEENTIJDSINGEL 90 (3843)';BETAALDP
2260;4.367812178;52.041508881;T16;10/01/2008;NULL;01/09/2015;NULL;518;518;'STEENTIJDSINGEL 5 (3846)';BETAALDP
2260;4.368482598;52.041177444;T16;14/01/2008;NULL;01/09/2015;NULL;518;518;'SPEERPUNT  (3847)';BETAALDP
2260;4.36846949;52.041758109;T16;10/01/2008;NULL;01/09/2015;NULL;518;518;'STEENTIJDSINGEL 8 (3844)';BETAALDP
2260;4.368559085;52.04104394;T16;14/01/2008;NULL;01/09/2015;NULL;518;518;'SPEERPUNT 24 (5239)';BETAALDP
2260;4.36928632;52.041865648;T16;10/01/2008;NULL;01/09/2015;NULL;518;518;'STEENTIJDSINGEL 56 (3845)';BETAALDP
2261;4.312823354;52.072247853;T30D;01/06/2001;NULL;20/04/2017;NULL;518;518;'GROENEWEGJE 28 (3507)';BETAALDP
2262;4.319057504;52.070862163;T01;06/11/1992;NULL;31/08/2015;NULL;518;518;'HOEFKADE 15 (1445)';BETAALDP
2263;4.279152829;52.092709941;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'V BLEISWIJKSTR 208 (5500)';BETAALDP
2263;4.271010998;52.09608268;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'STATENLAAN 43 (5455)';BETAALDP
2263;4.276352182;52.093474478;T14;06/11/1992;NULL;01/09/2015;NULL;518;518;'F HENDRIKLAAN 13 (1129)';BETAALDP
2263;4.271189657;52.092547485;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'V BOETZELAERLAAN 1 (5466)';BETAALDP
2263;4.268953345;52.094951616;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'WESTDUINWEG  (5489)';BETAALDP
2263;4.272025695;52.098280166;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'WESTDUINWEG 48 (5486)';BETAALDP
2263;4.274776835;52.091269464;T14;06/11/1992;NULL;01/09/2015;NULL;518;518;'F HENDRIKLAAN 220 (1126)';BETAALDP
2263;4.274818865;52.087698842;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'J GILLESSTR  (5429)';BETAALDP
2263;4.27995295;52.09827113;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'J V OLDENBARNEVELTLN 2 (5436)';BETAALDP
2263;4.273513078;52.093556151;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'FRANKENSLAG 294 (5423)';BETAALDP
2263;4.278347172;52.090597495;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'STATENPLEIN 20 (5458)';BETAALDP
2263;4.282066138;52.088859308;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'PRES KENNEDYLAAN  (5503)';BETAALDP
2263;4.268856927;52.091383052;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'V BREDERODESTR 1 (5470)';BETAALDP
2263;4.28425305;52.095317858;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'J V OLDENBARNEVELTLN 92 (5433)';BETAALDP
2263;4.269967916;52.088513679;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'KRANENBURGWEG 25 (5440)';BETAALDP
2263;4.273549586;52.088590727;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'BOREELSTR 6 (5426)';BETAALDP
2263;4.278852561;52.096333188;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'F HENDRIKLAAN 44 (5460)';BETAALDP
2263;4.279536228;52.089582422;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'STADHOUDERSLAAN 76 (5453)';BETAALDP
2263;4.277044453;52.088136081;T14;06/11/1992;NULL;01/09/2015;NULL;518;518;'A VD GOESSTR 30 (1105)';BETAALDP
2263;4.275306959;52.095993688;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'PR MAURITSLAAN 82 (5445)';BETAALDP
2263;4.277271878;52.098673759;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'J V OLDENBARNEVELTLN 76 (5434)';BETAALDP
2263;4.273602966;52.097778047;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'DOORNSTR 168 (5418)';BETAALDP
2263;4.272575074;52.095180513;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'STATENLAAN 115 (5456)';BETAALDP
2263;4.273192332;52.090862128;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'W DE ZWIJGERLAAN 59 (5492)';BETAALDP
2263;4.270506083;52.093215113;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'V BOETZELAERLAAN 190 (5467)';BETAALDP
2263;4.274621486;52.09013438;T14;06/11/1992;NULL;01/09/2015;NULL;518;518;'F HENDRIKLAAN 242 (1127)';BETAALDP
2263;4.275468819;52.08653747;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'J GILLESSTR 1 (5430)';BETAALDP
2263;4.276393557;52.092697242;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'STATENLAAN 146 (5457)';BETAALDP
2263;4.279670763;52.091927503;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'EISENHOWERLAAN 108 (5421)';BETAALDP
2263;4.271534205;52.090818685;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'W DE ZWIJGERLAAN 12 (5493)';BETAALDP
2263;4.278701924;52.099856895;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'V DORPSTR 7 (5473)';BETAALDP
2263;4.265720896;52.091899507;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'KRANENBURGWEG 93 (5441)';BETAALDP
2263;4.279539906;52.088524983;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'STADHOUDERSLAAN 90 (5454)';BETAALDP
2263;4.27385998;52.092779159;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'A DUYCKSTR 132 (5409)';BETAALDP
2263;4.27680515;52.094013425;T14;06/11/1992;NULL;01/09/2015;NULL;518;518;'F HENDRIKLAAN 85 (1130)';BETAALDP
2263;4.267751876;52.093388192;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'WESTDUINWEG 235 (5490)';BETAALDP
2263;4.272588996;52.099676872;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'WESTDUINWEG 125 (5487)';BETAALDP
2263;4.272266549;52.087004312;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'KRANENBURGWEG 1 (5438)';BETAALDP
2263;4.277889144;52.094979308;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'PR MAURITSPLEIN 23 (5447)';BETAALDP
2263;4.276426497;52.101048854;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'HELMSTR 11 (5427)';BETAALDP
2263;4.276677382;52.093603862;T14;06/11/1992;NULL;01/09/2015;NULL;518;518;'F HENDRIKLAAN 110 (2471)';BETAALDP
2263;4.277183791;52.088826768;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'A HEINSIUSSTR 41 (5410)';BETAALDP
2263;4.27373584;52.086000451;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'V BOETZELAERLAAN 157 (5468)';BETAALDP
2263;4.2764435;52.090536475;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'W DE ZWIJGERLAAN 81 (5491)';BETAALDP
2263;4.269802556;52.096204362;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'WESTDUINWEG 130 (5488)';BETAALDP
2263;4.267338549;52.090613271;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'KRANENBURGWEG 61 (5439)';BETAALDP
2263;4.274947198;52.089550947;T14;06/11/1992;NULL;01/09/2015;NULL;518;518;'F HENDRIKLAAN 278 (1128)';BETAALDP
2263;4.272417862;52.097464489;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'SCHOLSTR 8 (5451)';BETAALDP
2263;4.2760472;52.091663057;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'J HOPSTR 1 (5431)';BETAALDP
2263;4.280046127;52.093951854;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'V BLEISWIJKSTR 143 (5465)';BETAALDP
2263;4.280046127;52.093951854;T14;30/11/2017;NULL;01/09/2015;NULL;518;518;'V W V DIJKVELDSTR 65 (5483)';BETAALDP
2263;4.275026959;52.091893028;T14;06/11/1992;NULL;01/09/2015;NULL;518;518;'F HENDRIKLAAN 147 (1125)';BETAALDP
